CustomerID,Recency,Frequency,Monetary,AOV,Tenure,PurchaseInterval,Monetary_log,Frequency_log,Recency_log,CLV_6M,CLV_6M_log
12469.0,339,2.0,3070.54,1535.27,14,7.0,8.029934343472139,1.0986122886681098,5.8289456176102075,0.0,0.0
12470.0,506,1.0,211.95,211.95,0,0.0,5.3610573963692225,0.6931471805599453,6.2285110035911835,0.0,0.0
12471.0,27,38.340000000000146,25654.80140000001,460.2751612903226,521,8.403225806451612,10.152525000463704,3.672241812960917,3.332204510175204,11426.73,9.343798136890252
12472.0,84,15.0,14357.32,957.1546666666667,458,30.533333333333335,9.572084844114706,2.772588722239781,4.442651256490317,3523.27,8.167428601601237
12473.0,8,1.0,672.1899999999999,672.1899999999999,0,0.0,6.512027607779704,0.6931471805599453,2.1972245773362196,3266.36,8.09173759836775
12474.0,17,21.0,7767.79,369.8947619047619,466,22.19047619047619,8.957869704079233,3.091042453358316,2.8903717578961645,4656.66,8.44626845507946
12475.0,226,1.0,426.26,426.26,0,0.0,6.057392727222088,0.6931471805599453,5.424950017481403,723.38,6.585316116572351
12476.0,34,17.0,9744.09,573.1817647058824,283,16.647058823529413,9.184518847404401,2.8903717578961645,3.5553480614894135,4371.32,8.38304903966461
12477.0,55,5.0,11633.6,1932.8340000000014,383,76.6,9.361738696116628,1.791759469228055,4.02535169073515,8642.77,9.064594109220948
12480.0,83,5.0,3770.4900000000002,754.0980000000001,240,48.0,8.235225427825236,1.791759469228055,4.430816798843313,1694.36,7.43565038664365
12481.0,21,12.0,9865.62,822.1350000000001,402,33.5,9.196912621903127,2.5649493574615367,3.091042453358316,2495.77,7.822753175504698
12482.0,392,29.0,23691.4,816.944827586207,77,2.6551724137931036,10.072909600590481,3.4011973816621555,5.973809611869261,0.0,0.0
12483.0,0,16.0,3950.21,246.888125,493,30.8125,8.281777140099909,2.833213344056216,0.0,1170.3700000000001,7.06592928294699
12484.0,152,7.0,2967.1,423.87142857142857,344,49.142857142857146,7.995677296442056,2.0794415416798357,5.030437921392435,3403.05,8.132721178187033
12485.0,345,1.0,708.1,708.1,0,0.0,6.563996560309951,0.6931471805599453,5.846438775057725,0.0,0.0
12486.0,248,1.0,1037.28,1037.28,0,0.0,6.945320776868279,0.6931471805599453,5.517452896464707,0.0,0.0
12487.0,547,1.0,285.29999999999995,285.29999999999995,0,0.0,5.657040212104069,0.6931471805599453,6.306275286948016,0.0,0.0
12489.0,152,1.0,334.93,334.93,0,0.0,5.816902804925467,0.6931471805599453,5.030437921392435,0.0,0.0
12490.0,31,13.0,5601.43,430.8792307692308,523,40.23076923076923,8.630955711174893,2.6390573296152584,3.4657359027997265,4222.21,8.348350781379306
12492.0,219,1.0,452.0,452.0,0,0.0,6.115892125483034,0.6931471805599453,5.393627546352362,263.21000000000004,5.5767442414854775
12493.0,13,1.0,232.5,232.5,0,0.0,5.453182077108952,0.6931471805599453,2.6390573296152584,201.24,5.309455110958493
12494.0,12,6.0,1342.41,223.735,379,63.166666666666664,7.202966436604375,1.9459101490553132,2.5649493574615367,530.46,6.275627936248137
12495.0,457,1.0,357.4,357.4,0,0.0,5.881649681100775,0.6931471805599453,6.126869184114185,0.0,0.0
12496.0,436,2.0,54.09,35.766,0,0.0,4.008968211484625,1.0986122886681098,6.07993319509559,0.0,0.0
12497.0,217,2.0,5205.400000000001,1932.8340000000014,244,122.0,8.557643917024718,1.0986122886681098,5.384495062789089,1043.1,6.950910549296065
12499.0,376,1.0,393.72,393.72,0,0.0,5.9781766527810465,0.6931471805599453,5.932245187448011,0.0,0.0
12500.0,83,12.0,2907.59,242.29916666666668,406,33.833333333333336,7.975423706657524,2.5649493574615367,4.430816798843313,3047.62,8.022444308194597
12501.0,153,1.0,2169.39,1932.8340000000014,0,0.0,7.682662153888476,0.6931471805599453,5.0369526024136295,0.0,0.0
12502.0,34,3.0,1842.65,614.2166666666667,91,30.333333333333332,7.5195025813291,1.3862943611198906,3.5553480614894135,1881.22,7.540207210231585
12503.0,400,1.0,1126.0,1126.0,0,0.0,7.027314514039777,0.6931471805599453,5.993961427306569,0.0,0.0
12504.0,233,2.0,297.0,148.5,179,89.5,5.697093486505405,1.0986122886681098,5.455321115357702,482.04999999999995,6.180120167963518
12505.0,225,1.0,955.2,955.2,0,0.0,6.862967096192003,0.6931471805599453,5.420534999272286,0.0,0.0
12506.0,49,1.0,73.5,73.5,0,0.0,4.310799125385514,0.6931471805599453,3.912023005428146,0.0,0.0
12507.0,115,2.0,985.41,492.705,286,143.0,6.894072089673848,1.0986122886681098,4.7535901911063645,858.65,6.756525329665856
12509.0,100,1.0,176.5,176.5,0,0.0,5.178970608915471,0.6931471805599453,4.61512051684126,0.0,0.0
12510.0,141,8.0,4876.5,609.5625,410,51.25,8.492388072497267,2.1972245773362196,4.955827057601261,301.52,5.712147390987829
12511.0,245,1.0,3084.02,1932.8340000000014,0,0.0,8.034313419300645,0.6931471805599453,5.5053315359323625,0.0,0.0
12514.0,83,2.0,1597.76,798.88,374,187.0,7.3769836077601205,1.0986122886681098,4.430816798843313,0.0,0.0
12515.0,169,1.0,383.7,383.7,0,0.0,5.95246380975825,0.6931471805599453,5.135798437050262,0.0,0.0
12516.0,247,2.0,1336.56,668.28,168,84.0,7.198602337577074,1.0986122886681098,5.5134287461649825,1312.06,7.180115570136106
12517.0,6,1.0,766.95,766.95,0,0.0,6.643724626861637,0.6931471805599453,1.9459101490553132,1735.89,7.459851436659548
12519.0,293,1.0,385.7,385.7,0,0.0,5.957649198613251,0.6931471805599453,5.683579767338681,340.84,5.83434279133577
12520.0,21,3.0,1697.56,565.8533333333334,68,22.666666666666668,7.437536112263733,1.3862943611198906,3.091042453358316,936.7,6.8434300684255795
12523.0,69,16.0,3082.57,192.660625,479,29.9375,8.033843295649469,2.833213344056216,4.248495242049359,1289.58,7.162847008713449
12524.0,21,14.0,9473.77,676.6978571428572,464,33.142857142857146,9.156387755249666,2.70805020110221,3.091042453358316,1652.3400000000001,7.410552763300799
12525.0,314,3.0,973.73,324.57666666666665,149,49.666666666666664,6.882160509570649,1.3862943611198906,5.752572638825633,0.0,0.0
12527.0,111,4.0,671.72,167.93,234,58.5,6.511329195524643,1.6094379124341003,4.718498871295094,63.790000000000006,4.171151270461866
12528.0,93,2.0,771.66,385.83,36,18.0,6.6498391070666685,1.0986122886681098,4.543294782270004,1161.82,7.058603368399206
12529.0,344,1.0,316.48,316.48,0,0.0,5.760414824222675,0.6931471805599453,5.84354441703136,0.0,0.0
12530.0,50,7.0,2901.98,414.56857142857143,408,58.285714285714285,7.973493074576164,2.0794415416798357,3.9318256327243257,857.28,6.754930386576881
12531.0,502,1.0,1807.98,1807.98,0,0.0,7.500518429502228,0.6931471805599453,6.220590170099739,125.22,4.838026416156094
12533.0,444,2.0,1367.89,683.945,110,55.0,7.221755471439273,1.0986122886681098,6.09807428216624,0.0,0.0
12535.0,3,1.0,371.45,371.45,0,0.0,5.920102800622285,0.6931471805599453,1.3862943611198906,344.9,5.846149715943123
12537.0,225,1.0,732.94,732.94,0,0.0,6.598427281404094,0.6931471805599453,5.420534999272286,0.0,0.0
12538.0,194,1.0,276.5,276.5,0,0.0,5.625820933186489,0.6931471805599453,5.272999558563747,363.95,5.899760357897641
12539.0,78,6.0,10164.09,1694.015,454,75.66666666666667,9.226714579933729,1.9459101490553132,4.3694478524670215,1050.66,6.958125147142896
12540.0,2,23.0,15356.77,667.685652173913,545,23.695652173913043,9.639376813870028,3.1780538303479458,1.0986122886681098,6897.72,8.839091166130377
12541.0,97,1.0,312.4,312.4,0,0.0,5.74748032992192,0.6931471805599453,4.584967478670572,668.78,6.506949300254695
12542.0,300,2.0,481.88,240.94,156,78.0,6.179768175579484,1.0986122886681098,5.707110264748875,0.0,0.0
12543.0,264,1.0,980.25,980.25,0,0.0,6.888827269096618,0.6931471805599453,5.579729825986222,0.0,0.0
12545.0,76,1.0,628.15,628.15,0,0.0,6.444369702037977,0.6931471805599453,4.343805421853684,372.24,5.9222216443658215
12547.0,14,3.0,383.58,127.86,302,100.66666666666667,5.952151829722441,1.3862943611198906,2.70805020110221,0.0,0.0
12549.0,392,6.0,1575.68,262.61333333333334,121,20.166666666666668,7.363076649441731,1.9459101490553132,5.973809611869261,0.0,0.0
12551.0,174,1.0,168.0,168.0,0,0.0,5.1298987149230735,0.6931471805599453,5.1647859739235145,0.0,0.0
12553.0,21,7.0,2651.09,378.7271428571429,218,31.142857142857142,7.883103287381502,2.0794415416798357,3.091042453358316,1957.66,7.580015844943896
12554.0,265,1.0,468.5,468.5,0,0.0,6.1516682986483175,0.6931471805599453,5.583496308781699,0.0,0.0
12555.0,498,1.0,129.23,129.23,0,0.0,4.869302117979612,0.6931471805599453,6.212606095751519,0.0,0.0
12557.0,72,6.0,11579.800000000001,1929.966666666667,466,77.66666666666667,9.357103833369424,1.9459101490553132,4.290459441148391,7136.34,8.873095436900396
12559.0,127,2.0,561.71,280.855,8,4.0,6.33276439774036,1.0986122886681098,4.852030263919617,0.0,0.0
12561.0,119,1.0,238.85,238.85,0,0.0,5.480013727948073,0.6931471805599453,4.787491742782046,0.0,0.0
12562.0,15,3.0,1630.14,543.38,236,78.66666666666667,7.397034435847108,1.3862943611198906,2.772588722239781,3336.78,8.113061194320592
12563.0,225,1.0,249.24,249.24,0,0.0,5.522420457356946,0.6931471805599453,5.420534999272286,0.0,0.0
12564.0,77,1.0,456.9,456.9,0,0.0,6.12665081966305,0.6931471805599453,4.356708826689592,0.0,0.0
12565.0,105,1.0,145.92,145.92,0,0.0,4.989888220951467,0.6931471805599453,4.663439094112067,0.0,0.0
12567.0,1,11.0,8765.58,796.8709090909091,481,43.72727272727273,9.078702043517321,2.4849066497880004,0.6931471805599453,4944.28,8.506188865305164
12568.0,461,1.0,70.0,70.0,0,0.0,4.2626798770413155,0.6931471805599453,6.135564891081739,0.0,0.0
12569.0,0,6.0,1306.46,217.74333333333334,68,11.333333333333334,7.175841602736885,1.9459101490553132,0.0,2818.23,7.944219077001928
12570.0,498,1.0,77.52,77.52,0,0.0,4.3633533694082605,0.6931471805599453,6.212606095751519,0.0,0.0
12573.0,43,5.0,717.41,143.482,237,47.4,6.577040436712936,1.791759469228055,3.784189633918261,0.0,0.0
12574.0,132,1.0,218.45,218.45,0,0.0,5.391124416134243,0.6931471805599453,4.890349128221754,0.0,0.0
12575.0,273,2.0,622.8199999999999,311.40999999999997,69,34.5,6.435861865217934,1.0986122886681098,5.6131281063880705,0.0,0.0
12576.0,34,5.0,1248.54,249.708,308,61.6,7.13053076256773,1.791759469228055,3.5553480614894135,894.18,6.797024815371914
12577.0,175,6.0,1191.84,198.64,376,62.666666666666664,7.084092297428835,1.9459101490553132,5.170483995038151,461.91,6.137532650741885
12578.0,146,3.0,3456.6,1152.2,113,37.666666666666664,8.148329985752621,1.3862943611198906,4.990432586778736,1185.85,7.079058017626961
12580.0,63,2.0,1052.9,526.45,329,164.5,6.960252847939891,1.0986122886681098,4.1588830833596715,0.0,0.0
12582.0,55,4.0,1980.4,495.1,338,84.5,7.59155894453893,1.6094379124341003,4.02535169073515,0.0,0.0
12583.0,17,17.0,10208.45,600.4970588235294,532,31.294117647058822,9.231069040951617,2.8903717578961645,2.8903717578961645,4238.99,8.352316189732656
12584.0,1,2.0,622.74,311.37,94,47.0,6.435733614873086,1.0986122886681098,0.6931471805599453,1715.41,7.447990179248149
12585.0,50,2.0,2040.1,1020.05,117,58.5,7.621244157199997,1.0986122886681098,3.9318256327243257,0.0,0.0
12586.0,191,3.0,1865.73,621.91,348,116.0,7.531943516050998,1.3862943611198906,5.2574953720277815,196.94000000000003,5.2879639544685455
12588.0,215,3.0,743.88,247.96,198,66.0,6.613223131580274,1.3862943611198906,5.375278407684165,214.89999999999998,5.3748153375207615
12589.0,238,6.0,4048.98,674.83,267,44.5,8.306467221816787,1.9459101490553132,5.476463551931511,646.68,6.473396747218991
12590.0,27,2.0,9864.26,1932.8340000000014,0,0.0,9.196774773912752,1.0986122886681098,3.332204510175204,0.0,0.0
12591.0,133,3.0,1352.15,450.7166666666667,91,30.333333333333332,7.210190486770758,1.3862943611198906,4.897839799950911,0.0,0.0
12592.0,29,4.0,2376.86,594.215,305,76.25,7.773956202515121,1.6094379124341003,3.4011973816621555,205.8,5.331752142634274
12593.0,35,1.0,236.0,236.0,0,0.0,5.4680601411351315,0.6931471805599453,3.58351893845611,182.1,5.210032451680465
12594.0,0,12.0,3559.84,296.65333333333336,462,38.5,8.17775175106924,2.5649493574615367,0.0,1530.27,7.33385273543223
12595.0,321,1.0,299.02,299.02,0,0.0,5.703849139100744,0.6931471805599453,5.7745515455444085,0.0,0.0
12596.0,58,1.0,269.95,269.95,0,0.0,5.601934302012123,0.6931471805599453,4.07753744390572,348.32,5.855988407545532
12597.0,84,1.0,516.15,516.15,0,0.0,6.248332967823813,0.6931471805599453,4.442651256490317,3295.07,8.100486128667919
12598.0,37,6.0,2796.75,466.125,428,71.33333333333333,7.936570801698137,1.9459101490553132,3.6375861597263857,1737.34,7.460685913850493
12599.0,24,9.0,1728.0,192.0,369,41.0,7.455298485683291,2.302585092994046,3.2188758248682006,568.72,6.345145012066386
12600.0,20,17.0,3760.84,221.2258823529412,528,31.058823529411764,8.232663478387678,2.8903717578961645,3.044522437723423,1283.08,7.157797787604962
12601.0,6,6.0,681.26,113.54333333333334,214,35.666666666666664,6.525410816864686,1.9459101490553132,1.9459101490553132,0.0,0.0
12604.0,78,1.0,178.5,178.5,0,0.0,5.190175207928333,0.6931471805599453,4.3694478524670215,75.68,4.339640918177444
12605.0,192,4.0,1232.95,308.2375,81,20.25,7.117975685005857,1.6094379124341003,5.262690188904886,0.0,0.0
12606.0,498,1.0,40.7184,35.766,0,0.0,3.7309422784863226,0.6931471805599453,6.212606095751519,0.0,0.0
12608.0,221,1.0,415.79,415.79,0,0.0,6.03258249782888,0.6931471805599453,5.402677381872279,0.0,0.0
12609.0,2,8.0,3109.7400000000002,388.71750000000003,533,66.625,8.042615918991729,2.1972245773362196,1.0986122886681098,326.12,5.7903270760563865
12613.0,14,9.0,4953.21,550.3566666666667,527,58.55555555555556,8.507992999138763,2.302585092994046,2.70805020110221,1881.8600000000001,7.540547176450716
12614.0,94,1.0,315.6,315.6,0,0.0,5.757639147446912,0.6931471805599453,4.553876891600541,0.0,0.0
12615.0,230,4.0,3449.79,862.4475,217,54.25,8.146358469319471,1.6094379124341003,5.442417710521793,2291.19,7.73726297143202
12616.0,113,2.0,673.4,336.7,91,45.5,6.513823406687646,1.0986122886681098,4.736198448394496,457.7,6.128396401603126
12619.0,50,3.0,771.8,257.26666666666665,326,108.66666666666667,6.650020282898308,1.3862943611198906,3.9318256327243257,3009.58,8.00988803021029
